latitude,longitude,store_id,store_name,pincode,address,dc_blinkit_internal_city,dc_blinkit_internal_city_id,scraping_enabled,pluscode,last_active_dt,discovery_dt
28.56165,77.25429,40529,Super Store Delhi Sant Nagar Garhi ES320,121003,,delhi,229702738,0,7JWVH763+MP3VRCP,2100-01-01,2025-01-01
28.697224,76.88542,40530,Super Store Bahadurgarh Omaxe City ES2,110043,,bahadurgarh,228796415,0,7JWRMVWP+V5MVGMF,2100-01-01,2025-01-01
29.985195,77.545975,40531,Super Store Saharanpur Nawabganj ES2,247001,,saharanpur,225139122,0,7JXVXGPW+39HR579,2100-01-01,2025-01-01
12.887162,77.743866,40532,Super Store Bengaluru Sarjapur Dommasandra ES214,635109,,bengaluru,225966022,0,7J4VVPPV+VG9G8WR,2100-01-01,2025-01-01
12.933105,80.229004,40580,Super Store Chennai Thoraipakkam ES69,600077,,chennai,226774846,0,7M42W6MH+6JR63CP,2100-01-01,2025-01-01
22.24913,73.20237,40582,Super Store Vadodara Jawahar Nagar ES14,390001,,vadodara,224145248,0,7JJM66X2+MW594W6,2100-01-01,2025-01-01
17.258913,78.393166,40583,Super Store Hyderabad Shamshabad ES142,500080,,hyderabad,227188707,0,7J9W795V+H77FM65,2100-01-01,2025-01-01
17.555502,78.46367,40584,Super Store Hyderabad Suraram ES137,500015,,hyderabad,227188707,0,7J9WHF47+6F33CGP,2100-01-01,2025-01-01
28.552645,77.174614,40585,Super Store Delhi Munirka ES319,121003,,delhi,229702738,0,7JWVH53F+3R5PJXF,2100-01-01,2025-01-01
26.094446,91.793846,40586,Super Store Guwahati Beltola ES9,781008,,guwahati,225040125,0,7MRH3QVV+QGHR88F,2100-01-01,2025-01-01
21.184607,72.88022,40587,Super Store Surat Shakti Nagar ES13,395008,,surat,225663524,0,7JHJ5VMJ+R3X66C4,2100-01-01,2025-01-01
26.179054,91.806656,40588,Super Store Guwahati Grant ES8,781020,,guwahati,225040125,0,7MRH5RH4+JMF2MV2,2100-01-01,2025-01-01
12.900631,77.65019,40589,Super Store Bengaluru HSR Sector 2 ES179,560040,,bengaluru,225966022,0,7J4VWM22+7346689,2100-01-01,2025-01-01
32.68437,74.848495,40632,Super Store Jammu Digiana ES7,180016,,jammu,221204491,0,8J4PMRMX+P9XQR67,2100-01-01,2025-01-01
20.954084,77.76636,40666,Super Store Amravati Rathi Nagar ES10,444603,,amravati,229815194,0,7JGVXQ38+JGQ7W42,2100-01-01,2025-01-01
19.9921,73.85288,40668,Super Store Nashik Adgaon ES9,422003,,nashik,222080499,0,7JFMXVR3+R5JVVMG,2100-01-01,2025-01-01
19.03702,72.89065,40670,Super Store Mumbai Fertilizer Colony ES194,400058,,mumbai,223525546,0,7JFJ2VPR+R72PPR5,2100-01-01,2025-01-01
27.135206,81.96057,40672,Super Store Gonda Azad Nagar ES10,271003,,gonda,226658382,0,7MV34XP6+36P76HF,2100-01-01,2025-01-01
13.039345,77.57396,40674,Super Store Bengaluru Bhoopasandra ES236,560094,,bengaluru,225966022,0,7J5V2HQF+PHPX322,2100-01-01,2025-01-01
16.865929,75.702255,40678,Super Store Bijapur Gurukul Road ES9,586103,,bijapur,225991537,0,7J8QVP82+9WC2QVG,2100-01-01,2025-01-01
13.132736,77.62265,40680,Super Store Bengaluru Chikkajala  ES237,560005,,bengaluru,225966022,0,7J5V4JMF+33RH3VW,2100-01-01,2025-01-01
26.743727,88.41382,40686,Super Store Siliguri Junction ES156,734005,,siliguri,228999742,0,7MRCPCV7+FGW28P9,2100-01-01,2025-01-01
26.746355,83.43035,40721,Super Store Gorakhpur AIIMS ES5,273017,,gorakhpur,221021903,0,7MR5PCWJ+G4X2X64,2100-01-01,2025-01-01
26.435547,80.28911,40723,Super Store Kanpur Barra 5 ES25,208016,,kanpur,223072848,0,7MR2C7PQ+6J9W649,2100-01-01,2025-01-01
18.591082,73.91505,40725,Super Store Pune Dhanori Village ES135,411015,,pune,222422410,0,7JCMHWR8+C2M792X,2100-01-01,2025-01-01
32.73216,74.85188,40727,Super Store Jammu BC Road ES6,180011,,jammu,221204491,0,8J4PPVJ2+VQ6F3G3,2100-01-01,2025-01-01
32.711197,74.89548,40729,Super Store Jammu Bathindi ES8,181152,,jammu,221204491,0,8J4PPV6W+F5HR8VG,2100-01-01,2025-01-01
20.93824,77.73085,40731,Super Store Amravati Dastur Nagar ES14,444606,,amravati,229815194,0,7JGVWPQJ+78XJ3M5,2100-01-01,2025-01-01
22.534204,88.36609,40767,Super Store Kolkata Questmall ES154,700129,,kolkata,229248797,0,7MJCG9M8+MCP5XMC,2100-01-01,2025-01-01
30.257048,75.87518,40769,Super Store Sangrur Mehal Colony ES98,148001,,sangrur,222412102,0,8J2Q7V4G+R37XHWC,2100-01-01,2025-01-01
18.436926,79.12399,40771,Super Store Warangal Karimnagar ES2,505001,,karimnagar,225588909,0,7JCXC4PF+QHH534C,2026-07-29,2026-03-26
16.515335,81.494194,40773,Super Store Bhimavaram Nehru Peta ES1,534201,,bhimavaram,221608182,0,7M83GF8V+4MP6WXH,2100-01-01,2025-01-01
22.698856,72.862755,40775,Super Store Nadiad Shanti Nagar  ES8,387001,,nadiad,222001769,0,7JJJMVX7+G4R674H,2100-01-01,2025-01-01
12.910264,77.73036,40777,Super Store Bengaluru Gunjur Village ES222,560061,,bengaluru,225966022,0,7J4VWP6J+445GMV5,2100-01-01,2026-03-26
21.179941,72.78886,40811,Super Store Surat Choksi Wadi ES12,395003,,surat,225663524,0,7JHJ5QHQ+XGHM6QC,2100-01-01,2025-01-01
25.41303,81.84207,40813,Super Store Prayagraj Naini ES10,211018,,prayagraj,227394327,0,7MQ3CR7R+6R873HM,2100-01-01,2025-01-01
17.41186,78.41242,40817,Super Store Hyderabad Brindavan Colony ES130,500114,,hyderabad,227188707,0,7J9WCC66+PXVG387,2100-01-01,2025-01-01
26.480143,83.78115,40819,Super Store Deoria CC Road ES11,274001,,deoria,226368970,0,7MR5FQJJ+3F2QC6G,2100-01-01,2025-01-01
29.005833,76.98651,40821,Super Store Sonipat Vikas Nagar ES4,131001,,sonipat,223608867,0,7JXR2X4P+8JJ7J23,2100-01-01,2025-01-01
13.094586,80.18408,40823,Super Store Chennai Padi ES83,600053,,chennai,226774846,0,7M5235VM+RJPG5RJ,2100-01-01,2025-01-01
13.020488,80.225685,40861,Super Store Chennai Little Mount ES80,600122,,chennai,226774846,0,7M5226CG+57WCCWJ,2100-01-01,2025-01-01
20.285133,85.81884,40864,Super Store Bhubaneshwar Nayapally ES10,751016,,bhubaneswar,221906627,0,7MG77RP9+3G49GC7,2100-01-01,2025-01-01
22.599064,88.446014,40866,Super Store Kolkata Ghuni ES158,700023,,kolkata,229248797,0,7MJCHCXW+JCCGM7R,2100-01-01,2025-01-01
26.140432,85.89727,40870,Super Store Darbhanga Mirzapur Road ES1,846003,,darbhanga,222038146,0,7MR74VRW+5WC86Q3,2026-07-29,2025-01-01
30.474756,76.58198,40872,Super Store Rajpura Unilever Chowk ES99,140401,,rajpura,225056132,0,8J2RFHFJ+WQ572CF,2100-01-01,2025-01-01
17.442648,78.37532,40876,Super Store Hyderabad Whitefields ES150,500016,,hyderabad,227188707,0,7J9WC9VG+344VM3X,2100-01-01,2025-01-01
25.610996,85.18036,40878,Super Store Patna Bajrangpuri ES24,800006,,patna,225657296,0,7MQ7J56J+94XW693,2100-01-01,2025-01-01
17.35651,78.4598,40917,Super Store Hyderabad Nawab Saheb Kunta ES149,500008,,hyderabad,227188707,0,7J9W9F45+JW3G5MR,2100-01-01,2025-01-01
26.712053,88.42089,40919,Super Store Siliguri SF Road ES161,734010,,siliguri,228999742,0,7MRCPC6C+R9C4J8R,2100-01-01,2025-01-01
17.341768,78.5705,40921,Super Store Hyderabad Hayathnagar ES144,500097,,hyderabad,227188707,0,7J9W8HRC+P62JJ2X,2100-01-01,2025-01-01
25.573448,85.19345,40923,Super Store Patna Kumhrar ES23,800002,,patna,225657296,0,7MQ7H5FV+99GVG8C,2100-01-01,2025-01-01
28.43899,77.08163,40959,Super Store Gurgaon Ardee City ES156,122003,,gurgaon,227138302,0,7JWVC3QJ+HMRCVQH,2100-01-01,2025-01-01
22.659212,75.84202,40961,Super Store Indore Krishi Mandi ES14,452014,,indore,228689270,0,7JJQMR5R+MRJFHGJ,2026-07-29,2025-01-01
25.729683,82.68075,40963,Super Store Jaunpur Tarapur ES12,222001,,jaunpur,224767307,0,7MQ4PMHJ+V7H9MQ7,2100-01-01,2025-01-01
26.232422,78.22546,40966,Super Store Gwalior Morar Road ES6,474002,,gwalior,227619679,0,7JRW66JG+X58W86H,2100-01-01,2025-01-01
18.39806,76.57124,40968,Super Store Latur Kanheri ES17,413531,,latur,222930494,0,7JCR9HXC+6FH8XGH,2026-07-29,2025-01-01
29.743244,78.51317,40970,Super Store Kotdwar Sitabpur ES4,246149,,kotdwar,227008303,0,7JXWPGV7+77VMWCR,2100-01-01,2025-01-01
13.006977,80.133965,40972,Super Store Chennai Gerugambakkam ES82,600128,,chennai,226774846,0,7M52244M+QHW5C2H,2100-01-01,2025-01-01
22.52524,88.293755,40974,Super Store Kolkata Metiabruz ES151,700044,,howrah,223312066,0,7MJCG7GV+3GRJ4V8,2100-01-01,2025-01-01
22.81927,88.367424,40976,Super Store Kolkata Ichapur ES145,743133,,kolkata,229248797,0,7MJCR998+PX3PVM3,2100-01-01,2026-03-26
30.823997,75.21151,41012,Super Store  Moga Friends Colony ES96,142001,,moga,222763106,0,8J2QR6F6+HJRV6V4,2100-01-01,2025-01-01
22.74471,77.76906,41014,Super Store  Narmadapuram Malakhedi ES4,461111,,narmadapuram,226643867,0,7JJVPQV9+VJMH2VH,2100-01-01,2025-01-01
19.175064,77.2914,41016,Super Store  Nanded Gokul Nagar ES19,431604,,nanded,221147067,0,7JFV57GR+2HCGQVH,2100-01-01,2026-03-26
28.626322,77.14855,41018,Super Store  Delhi Inderpuri ES335,110012,,delhi,229702738,0,7JWVJ4GX+GCFW992,2100-01-01,2025-01-01
24.550621,80.8106,41020,Super Store  Satna Raghuraj Nagar ES3,485005,,satna,221250490,0,7MP2HR26+66XR8JH,2100-01-01,2025-01-01
25.742498,87.46772,41054,Super Store purnia Sarvodya Nagar ES19,854301,,purnia,227703165,0,7MQ9PFR9+X3XRCP9,2100-01-01,2025-01-01
23.135303,77.484535,41056,Super Store Bhopal Bhojpur Road ES13,462043,,bhopal,223762919,0,7JMV4FPM+4RF2HCJ,2100-01-01,2025-01-01
19.29191,72.85775,41058,Super Store Mumbai Mira Road Central ES203,400068,,thane,229135531,0,7JFJ7VR5+Q399XR8,2100-01-01,2026-03-26
17.953354,79.60194,41092,Super Store Warangal Sherpura ES3,506009,,warangal,227695659,0,7J9XXJ32+8QW2R5F,2100-01-01,2025-01-01
17.389174,78.387794,41094,Super Store Hyderabad Neknampur ES141,500028,,hyderabad,227188707,0,7J9W99QQ+M47WJCX,2100-01-01,2025-01-01
12.914631,77.59919,41096,Super Store Bengaluru BTM Layout 2nd Stage ES233,560024,,bengaluru,225966022,0,7J4VWH7X+VM464VF,2100-01-01,2025-01-01
18.586687,73.79831,41099,Super Store Pune Pimple Saudagar Village ES144,411027,,pune,222422410,0,7JCMHQPX+M8F,2026-07-29,2025-01-01
16.936367,82.23052,41101,Super Store Kakinada Cinema Road ES3,533003,,kakinada,223478144,0,7M84W6PJ+G6RP7P9,2100-01-01,2025-01-01
17.307922,78.46948,41103,Super Store Hyderabad Chandrayangutta ES151,500016,,hyderabad,227188707,0,7J9W8F59+5Q9WJ23,2100-01-01,2025-01-01
28.804825,78.79746,41105,Super Store Moradabad Shivpuri ES4,244105,,shivpuri,227574048,0,7JWWRQ3W+WXGXRP2,2100-01-01,2025-01-01
23.11071,79.91491,41108,Super Store Jabalpur Adarsh Nagar ES4,482002,,jabalpur,221933706,0,7JMX4W67+7XM6RF8,2100-01-01,2025-01-01
22.47803,70.05142,41109,Super Store Jamnagar Khodiyar Colony ES6,361002,,jamnagar,226457511,0,7JJGF3H2+6H73X52,2100-01-01,2026-03-26
26.46416,80.31296,41143,Super Store Kanpur Lajpat Nagar ES28,208012,,kanpur,223072848,0,7MR2F877+M58G2MH,2100-01-01,2025-01-01
25.920118,80.80979,41145,Super Store Fatehpur Civil Lines ES9,212601,,fatehpur,225036115,0,7MQ2WRC5+2WVJQ35,2100-01-01,2025-01-01
23.020876,72.46661,41147,Super Store Ahmedabad South Bopal ES67,380006,,ahmedabad,225912447,0,7JMJ2FC8+9J547FF,2100-01-01,2025-01-01
28.686821,77.3943,41149,Super Store UP-NCR Shyam Park ES176,201001,,ghaziabad,229764213,0,7JWVM9PV+PPFW48X,2100-01-01,2025-01-01
21.291824,81.69359,41151,Super Store Raipur Vidhan Sabha ES9,492001,,raipur,222731525,0,7MH37MRV+PCGWXPP,2100-01-01,2025-01-01
17.045454,81.80403,41153,Super Store Rajahmundry Kateru ES2,533103,,rajahmundry,229226661,0,7M932RW3+5JM2V48,2100-01-01,2025-01-01
17.697792,75.86963,41155,Super Store Solapur Murarji Peth ES11,413002,,solapur,221288008,0,7J9QMVX9+4V6J98W,2100-01-01,2025-01-01
18.626537,73.85908,41157,Super Store Pune Dhawade Wasti ES139,411018,,pune,222422410,0,7JCMJVG5+JJ8F9W7,2100-01-01,2025-01-01
20.251923,85.766174,41159,Super Store Bhubaneshwar Kalinga Nagar ES9,751021,,bhubaneswar,221906627,0,7MG77Q28+QF7WC2C,2100-01-01,2025-01-01
12.900154,77.59916,41161,Super Store Bengaluru Bilekahalli ES218,560032,,bengaluru,225966022,0,7J4VWH2X+3M72QMC,2100-01-01,2026-03-26
18.990828,72.81376,41163,Super Store Mumbai Lower Parel Lodha ES202,400031,,mumbai,223525546,0,7JCJXRR7+8GJ37P6,2100-01-01,2025-01-01
26.157858,91.7041,41165,Super Store Guwahati Athgaon ES6,781011,,guwahati,225040125,0,7MRH5P53+4JX7MC5,2100-01-01,2026-03-26
18.654247,73.805145,41168,Super Store Pune Vitthal Nagar  ES142,411039,,pune,222422410,0,7JCMMR34+M3RW6FP,2100-01-01,2025-01-01
23.021358,72.6221,41201,Super Store Ahmedabad Khokhra ES64,380004,,ahmedabad,225912447,0,7JMJ2JCC+GRX7JGG,2100-01-01,2025-01-01
30.282928,78.08526,41203,Super Store Dehradun Jagriti Vihar ES19,248008,,dehradun,222029625,0,8J2W73MP+54C3M8P,2100-01-01,2025-01-01
28.49921,77.133545,41205,Super Store Delhi Ghitorni ES317,122017,,delhi,229702738,0,7JWVF4XM+MCMF887,2100-01-01,2025-01-01
17.40248,78.58387,41207,Super Store Hyderabad Peerzadiguda ES129,500056,,hyderabad,227188707,0,7J9WCH2M+XGX5W8X,2100-01-01,2025-01-01
22.335552,73.14999,41209,Super Store Vadodara Chhani ES16,390016,,vadodara,224145248,0,7JJM84PX+6XH4GMC,2100-01-01,2025-01-01
28.79205,76.141335,41211,Super Store Bhiwani Adarsh Nagar Colony ES5,127021,,bhiwani,221247197,0,7JWRQ4RR+RGG4542,2100-01-01,2026-03-26
19.964989,73.82583,41213,Super Store Nashik Deolali Village ES10,422001,,nashik,222080499,0,7JFMXR7G+X8WGP2P,2100-01-01,2025-01-01
27.38581,79.593285,41215,Super Store Farrukhabad Kadrigate ES14,209601,,farrukhabad,229751469,0,7JVX9HPV+88FC8GQ,2100-01-01,2025-01-01
28.629313,77.29069,41217,Super Store Delhi Mandawali ES332,110092,,delhi,229702738,0,7JWVJ7HR+P7G,2026-07-29,2025-01-01
19.102404,72.878426,41219,Super Store Mumbai Andheri Kurla Road ES204,400708,,mumbai,223525546,0,7JFJ4V2H+X974GJG,2100-01-01,2025-01-01
26.472149,80.31778,41221,Super Store Kanpur Raipurwa ES26,208024,,kanpur,223072848,0,7MR2F8C9+V42XM3P,2100-01-01,2025-01-01
28.644527,77.13785,41223,Super Store Delhi Ramesh Nagar ES336,110039,,delhi,229702738,0,7JWVJ4VQ+R4926MJ,2100-01-01,2025-01-01
17.394014,78.413635,41225,Super Store Hyderabad Tolichowki ES154,500033,,hyderabad,227188707,0,7J9W9CV7+JF2J548,2100-01-01,2025-01-01
13.059756,80.2176,41228,Super Store Chennai Vadapalani ES74,600087,,chennai,226774846,0,7M523659+W25693J,2100-01-01,2025-01-01
22.481709,88.38116,41262,Super Store Kolkata Birnagar ES149,700044,,kolkata,229248797,0,7MJCF9JJ+MFM6M2G,2100-01-01,2025-01-01
30.258404,78.10167,41295,Super Store Dehradun Harrawal ES20,248012,,dehradun,222029625,0,8J2W7452+9M73M5H,2100-01-01,2025-01-01
28.71914,77.11209,41297,Super Store Delhi Rohini D Mall ES338,110033,,delhi,229702738,0,7JWVP496+MR5CJ64,2100-01-01,2025-01-01
16.728647,81.09158,41299,Super Store Eluru RR Peta ES1,534005,,eluru,224218490,0,7M83P3HR+FJ4W8R4,2100-01-01,2026-03-26
28.520555,77.2137,41301,Super Store Delhi Saket J Block ES333,110095,,delhi,229702738,0,7JWVG6C7+6FG7282,2100-01-01,2025-01-01
17.416225,78.536995,41303,Super Store Hyderabad Tarnaka ES143,500076,,hyderabad,227188707,0,7J9WCG8P+FQX5767,2026-07-29,2025-01-01
23.25192,72.49697,41305,Super Store Kalol Ambika Nagar ES11,382721,,kalol,221154956,0,7JMJ7F2W+QQ9R742,2100-01-01,2025-01-01
31.822374,75.19875,41307,Super Store Batala Lakkad Bazar ES97,143505,,batala,222942881,0,8J3QR5CX+XG2232H,2100-01-01,2026-03-26
22.564709,88.46485,41309,Super Store Kolkata Mahisbathan ES157,711109,,kolkata,229248797,0,7MJCHF77+VWQ6Q48,2100-01-01,2025-01-01
26.796658,80.908134,41311,Super Store Lucknow LDA Colony ES79,226006,,lucknow,223714189,0,7MR2QWW5+M767CHH,2100-01-01,2025-01-01
28.771437,77.175186,41313,Super Store Delhi Ibrahimpur ES337,110084,,delhi,229702738,0,7JWVQ5CG+H3F,2026-07-29,2025-01-01
19.91793,75.382065,41315,Super Store Aurangabad Harsool ES15,431006,,aurangabad (maharashtra),225350266,0,7JFQW99J+5RG637R,2100-01-01,2025-01-01
19.141365,74.739555,41317,Super Store Ahmednagar Savedi ES16,414001,,ahilyanagar,222348490,0,7JFP4PRQ+GRVHWVR,2100-01-01,2026-03-26
25.351593,83.00903,41319,Super Store Varanasi Saarnath ES9,221002,,varanasi,227297401,0,7MQ59225+JJMJP96,2100-01-01,2025-01-01
28.591948,77.0657,41321,Super Store Delhi Dwarka Sector 6 ES339,110078,,delhi,229702738,0,7JWVH3R8+Q7GVFR5,2100-01-01,2025-01-01
23.006243,72.59096,41357,Super Store Ahmedabad Kankaria ES65,380024,,ahmedabad,225912447,0,7JMJ2H4R+F9WP9RH,2100-01-01,2025-01-01
12.992937,77.72556,41359,Super Store Bengaluru Hoodi Shantiniketan ES238,560048,,bengaluru,225966022,0,7J4VXPVG+56G,2026-07-29,2025-01-01
25.302963,82.966255,41363,Super Store Varanasi Lahartara ES10,221001,,varanasi,227297401,0,7MQ48X38+5GJCPC8,2100-01-01,2025-01-01
22.593815,88.39423,41365,Super Store Kolkata Ultadanga ES146,700048,,kolkata,229248797,0,7MJCH9VV+GMHGVM2,2100-01-01,2025-01-01
26.43121,80.31435,41367,Super Store Kanpur Keshav Nagar ES24,208026,,kanpur,223072848,0,7MR2C8J7+FPQ6XRP,2100-01-01,2025-01-01
28.533312,77.25394,41371,Super Store Delhi CR Park L Block ES324,110019,,delhi,229702738,0,7JWVG7M3+8HF,2026-07-29,2025-01-01
22.807745,86.12854,41375,Super Store Jamshedpur Adityapur ES8,831011,,jamshedpur,223357421,0,7MJ8R45H+3CVR45R,2100-01-01,2025-01-01
32.239193,77.1924,41409,Super Store Manali Ranghari ES1,175131,,manali,223716317,0,8J4V65QR+MXCQJRF,2100-01-01,2025-01-01
18.534214,73.8875,41445,Super Store Pune Koregaon Park ES145,412105,,pune,222422410,0,7JCMGVMP+MXQHJPF,2100-01-01,2025-01-01
13.12489,77.59378,41447,Super Store Bengaluru Yelahanka Nitte ES232,560013,,bengaluru,225966022,0,7J5V4HFV+XG2HXVG,2100-01-01,2026-03-26
25.491604,81.87434,41451,Super Store Prayagraj Teliyarganj ES12,211006,,prayagraj,227394327,0,7MQ3FVRF+JPW5R3R,2100-01-01,2025-01-01
20.013773,73.77786,41453,Super Store Nashik Dindori Road ES11,422009,,nashik,222080499,0,7JGM2Q7H+G45WG9R,2100-01-01,2025-01-01
12.974066,80.18146,41455,Super Store Chennai Nanganallur ES87,600061,,chennai,226774846,0,7M42X5FJ+JHGP4GC,2100-01-01,2025-01-01
17.446764,78.48187,41457,Super Store Hyderabad Rasoolpura ES153,500060,,hyderabad,227188707,0,7J9WCFWJ+PP5HMHR,2100-01-01,2025-01-01
28.673111,77.36306,41459,Super Store UP-NCR Vasundhara Sector 5 ES181,110096,,ghaziabad,229764213,0,7JWVM9F7+66VH78V,2100-01-01,2025-01-01
22.679853,75.87812,41461,Super Store Indore Ranibaag ES15,452012,,indore,228689270,0,7JJQMVHH+W6X5GXR,2100-01-01,2025-01-01
27.607653,75.14625,41463,Super Store Sikar Clock Tower ES22,332001,,sikar,222794365,0,7JVQJ45W+3F95P64,2100-01-01,2025-01-01
22.633158,88.43922,41465,Super Store Kolkata Kaikhali ES148,700048,,kolkata,229248797,0,7MJCJCMQ+7M89F7C,2100-01-01,2025-01-01
23.98482,85.36013,41467,Super Store Hazaribagh Zulu Park ES1,825301,,hazaribagh,222525264,0,7MM7X9M6+W3CJWXG,2100-01-01,2026-03-26
12.875644,80.11015,41471,Super Store Chennai SSM Nagar ES81,600048,,chengalpattu,227374418,0,7M42V4G6+733JR3F,2100-01-01,2025-01-01
12.986172,77.460266,41473,Super Store Bengaluru Herohalli Byadarahalli ES240,560112,,bengaluru,225966022,0,7J4VXFP6+F46V9V3,2100-01-01,2025-01-01
17.982777,79.552864,41479,Super Store Warangal Hanamkonda ES1,506002,,warangal,227695659,0,7J9XXHM3+44946MH,2100-01-01,2025-01-01
12.812404,77.786156,41513,Super Store Bengaluru Sarjapur Bidaraguppe ES231,560099,,bengaluru,225966022,0,7J4VRQ6P+XF72JVC,2100-01-01,2025-01-01
21.009932,75.589005,41517,Super Store Jalgaon Ramdas Colony ES13,425002,,jalgaon,227130453,0,7JHQ2H5Q+XJC69J2,2100-01-01,2026-03-26
28.444462,77.09673,41519,Super Store Gurgaon Sector 53 ES160,122098,,gurgaon,227138302,0,7JWVC3VW+QMQG688,2100-01-01,2026-03-26
21.201208,79.14182,41521,Super Store Nagpur Binaki ES13,440014,,nagpur,228245816,0,7JHX642R+FPP7FWV,2100-01-01,2025-01-01
17.453617,78.40596,41523,Super Store Hyderabad Borabanda ES155,500049,,hyderabad,227188707,0,7J9WFC34+C9WPFG7,2100-01-01,2025-01-01
17.29842,78.522194,41525,Super Store Hyderabad Meerpet ES152,500012,,hyderabad,227188707,0,7J9W7GXC+9V8JVQP,2100-01-01,2025-01-01
19.219378,72.9816,41529,Super Store Mumbai Kolshet Road ES206,421202,,thane,229135531,0,7JFJ6X9J+QJ52J9J,2100-01-01,2026-03-26
22.751572,86.22498,41531,Super Store Jamshedpur Baghbera ES9,831006,,jamshedpur,223357421,0,7MJ8Q62F+JXHW6VR,2100-01-01,2025-01-01
23.154419,79.94549,41535,Super Store Jabalpur Civil Lines ES5,482004,,jabalpur,221933706,0,7JMX5W3W+Q59PXF6,2100-01-01,2025-01-01
23.248993,77.51542,41537,Super Store Bhopal Manak Vihar ES12,462008,,bhopal,223762919,0,7JMV6GX8+H5VMP47,2100-01-01,2025-01-01
12.820972,77.622475,41539,Super Store Bengaluru E-City Ajmera ES243,560078,,bengaluru,225966022,0,7J4VRJCC+9XQRGFX,2100-01-01,2025-01-01
28.464325,77.06523,41541,Super Store Gurgaon Sector 29 ES162,110017,,gurgaon,227138302,0,7JWVF378+P3Q3244,2100-01-01,2026-03-26
19.148037,72.8549,41542,Super Store Mumbai Goregaon JP Nagar ES214,400031,,mumbai,223525546,0,7JFJ4VX3+6X6G99V,2100-01-01,2025-01-01
29.831919,77.88692,41543,Super Store Roorkee Defence Colony ES3,247667,,roorkee,221280153,0,7JXVRVJP+QQ7MW56,2100-01-01,2025-01-01
25.460014,78.53201,41544,Super Store Jhansi Awas Vikas ES4,284003,,jhansi,222947506,0,7JQWFG6J+2R2M37H,2100-01-01,2025-01-01
26.785952,81.006004,41545,Super Store Lucknow Golf City ES76,226010,,lucknow,223714189,0,7MR3Q2P4+9CJ29PQ,2100-01-01,2025-01-01
13.062269,80.21676,41547,Super Store Chennai Trustpuram ES85,600094,,chennai,226774846,0,7M523668+WP2MJXH,2026-07-29,2025-01-01
24.545015,81.28492,41548,Super Store Rewa Samdariya ES5,486001,,rewa,221802580,0,7MP3G7WM+2X3FVM5,2100-01-01,2025-01-01
26.89022,80.98374,41549,Super Store Lucknow Meena Market ES78,226007,,lucknow,223714189,0,7MR2VXRM+3FQW5FR,2100-01-01,2025-01-01
23.643084,86.1027,41550,Super Store Bokaro Nayamore ES2,827004,,bokaro,222913779,0,7MM8J4V3+63P7M9M,2100-01-01,2026-03-26
25.457947,81.84207,41551,Super Store Prayagraj Mamfordganj ES13,211018,,prayagraj,227394327,0,7MQ3FR5R+5RGV79F,2100-01-01,2025-01-01
28.637688,77.21094,41553,Super Store Delhi Paharganj ES341,110001,,delhi,229702738,0,7JWVJ6Q6+39F,2026-07-29,2025-01-01
21.194857,72.82475,41601,Super Store Surat Gopipura ES15,395006,,surat,225663524,0,7JHJ5RVF+WWR664G,2100-01-01,2025-01-01
25.594358,85.21836,41603,Super Store Patna Sadikpur ES22,800006,,patna,225657296,0,7MQ7H6V9+P8X8JMV,2100-01-01,2026-03-26
16.499552,80.67186,41607,Super Store Vijayawada Patamata ES23,520011,,vijayawada,229881017,0,7M82FMXC+RPH473F,2100-01-01,2025-01-01
19.073992,72.886185,41649,Super Store Mumbai Kurla West ES210,400070,,mumbai,223525546,0,7JFJ3VFP+HFVQFMG,2100-01-01,2025-01-01
13.024636,77.50774,41651,Super Store Bengaluru Peenya ES248,560013,,bengaluru,225966022,0,7J5V2GF5+V35F9Q9,2100-01-01,2025-01-01
22.840431,88.37279,41653,Super Store Kolkata Chandan Nagar ES160,743144,,kolkata,229248797,0,7MJCR9RF+54F69J6,2100-01-01,2026-03-26
22.269001,73.15017,41655,Super Store Vadodara Atladara ES15,390024,,vadodara,224145248,0,7JJM7592+J33396H,2100-01-01,2026-03-26
28.508812,77.49045,41657,Super Store UP-NCR Gr Noida Surajpur ES180,201311,,noida,225639721,0,7JWVGF5R+G5GF6X9,2100-01-01,2025-01-01
18.6465,73.84644,41659,Super Store Pune Golden Cafe ES140,412105,,pune,222422410,0,7JCMJRWW+HHWRMM8,2100-01-01,2025-01-01
19.311111,84.78525,41661,Super Store Berhampur Hill Patna Rd ES12,760002,,brahmapur,226028069,0,7MF68Q6P+C3XH3V5,2100-01-01,2026-03-26
26.766748,83.41716,41695,Super Store Gorakhpur Bicchiya Bazaar ES7,273004,,gorakhpur,221021903,0,7MR5QC88+MVVRHV9,2100-01-01,2025-01-01
21.215508,81.62988,41697,Super Store Raipur Professor Colony ES10,492001,,raipur,222731525,0,7MH36J8H+6X27CJW,2100-01-01,2026-03-26
17.812332,83.2122,41699,Super Store Visakhapatnam Pendurthi ES22,530044,,visakhapatnam,228251945,0,7M95R666+WVP769C,2100-01-01,2026-03-26
28.65184,77.37151,41701,Super Store UP-NCR Niti Khand 1 ES173,110008,,ghaziabad,229764213,0,7JWVM92C+PJJM5HG,2100-01-01,2026-03-26
26.12273,91.78151,41703,Super Store Guwahati Bhetapara ES12,781038,,guwahati,225040125,0,7MRH4QFJ+3JR737G,2100-01-01,2025-01-01
