"filter_key","city","pos_city","variant_id","item_id","item_name","units","image_url","sales_countribution","osa_d3","osa_d2","osa_d1","frontend_inv_qty","impact_level","impact_factor","issue_type","remark","doi_fe","doi_be_calc","po_cover_days","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be","po_count","units_ordered","remaining_quantity","total_amount"
nagpur-10249574,nagpur,nagpur,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.28,50.0,50.0,44.44,105,Critical,0.0089228,LOW_STOCK_PO_OK,Backend 1.6d / frontend 2.8d - both low. Open PO of 564 units (15d cover) is sufficient. Expedite PO fulfilment.,2.7950583001768345,1.618057642227564,15.013456012378427,70,43.26174678402167,37.566300493036934,1.618057642227564,4.04514410556891,4,564,564,1144525.2
mumbai-10297369,mumbai,mumbai,"766912","10297369",SuperYou Pro Fermented Yeast Protein (Chocolate)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774415486764-6.png,0.34,60.0,56.3,56.3,57,Critical,0.00837437,BE_LOW_PO_OPEN,Frontend OK (6.4d) but backend low (4.5d); open PO of 180 units (20.3d). Ensure PO is fulfilled before frontend runs out.,6.435483870967742,4.516129032258064,20.32258064516129,40,8.857142857142858,8.857142857142858,4.516129032258064,10.951612903225806,4,180,180,188874.0
noida-10297369,delhi,noida,"766912","10297369",SuperYou Pro Fermented Yeast Protein (Chocolate)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774415486764-6.png,0.25,49.23,46.67,50.26,138,Critical,0.00699001,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 14d, frontend 42.8d) yet OSA is 50%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",42.79427800269906,13.951194297185854,18.60620782726046,38,2.7237811466553166,3.224730184518974,32.49331819800569,214.18852133784418,2,60,60,62958.0
chennai-10249574,chennai,chennai,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.15,10.61,16.67,19.7,7,Critical,0.00694399,STOCK_TRANSFER,Stock-transfer issue: backend has 48 units (46.3d) but darkstores hold 7 units (4d). Flag to Blinkit to push stock from warehouse to darkstores.,4.004154246887661,46.28312910231853,0.0,48,1.0370949616195129,1.7481844025966138,36.393677156177155,31.196493783993784,0,0,0,0.0
bengaluru-10249576,bengaluru,bengaluru,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.21,39.55,42.94,42.94,31,Critical,0.00680585,LOW_STOCK_PO_OK,Backend 1.4d / frontend 4.9d - both low. Open PO of 108 units (17.2d cover) is sufficient. Expedite PO fulfilment.,4.931818181818182,1.4318181818181819,17.18181818181818,9,6.285714285714286,6.2857142857142865,4.469230769230769,7.861538461538462,5,108,108,211604.4
mumbai-10249577,mumbai,mumbai,"696716","10249577",SuperYou Pro Fermented Yeast Protein Powder Chocolate Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/0b3c511b-e8de-47de-adc6-0d102857934d.png,0.23,54.07,53.33,48.15,127,Critical,0.00679911,BE_LOW_PO_OPEN,Frontend OK (10d) but backend low (3.3d); open PO of 588 units (46.2d). Ensure PO is fulfilled before frontend runs out.,9.988764044943823,3.303370786516854,46.24719101123596,42,12.714285714285714,12.714285714285712,0.0,9.717415730337079,11,588,588,452348.4
noida-10291036,delhi,noida,"757418","10291036",SuperYou Pro Assorted Yeast Protein Powder Sachets(Box) 8 x 36 g - Rs 1099.0,"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772003663615-40.png,0.26,58.46,56.92,56.41,116,Critical,0.00653254,BE_LOW_PO_OPEN,Frontend OK (27.9d) but backend low (2.6d); open PO of 144 units (34.6d). Ensure PO is fulfilled before frontend runs out.,27.86499832352852,2.6038384231342806,34.59103240162161,8,3.0723872606389593,4.1629286552675815,5.086526030747729,41.98227438354797,2,144,144,110779.2
ahmedabad-10249574,vadodara,ahmedabad,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.19,43.75,43.75,43.75,27,Critical,0.00625404,LOW_STOCK_PO_OK,Backend 0d / frontend 1.7d - both low. Open PO of 444 units (28.1d cover) is sufficient. Expedite PO fulfilment.,1.7066784369938612,0.0,28.06537874167683,0,15.490859851049422,15.82020339318151,0.0,10.184807692307695,5,444,444,901009.2
hyderabad-10249576,hyderabad,hyderabad,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.13,34.31,24.51,21.57,12,Critical,0.00561286,LOW_STOCK_PO_OK,Backend 0d / frontend 1.7d - both low. Open PO of 144 units (20.6d cover) is sufficient. Expedite PO fulfilment. OSA falling (34% -> 22%).,1.7142857142857142,0.0,20.571428571428573,0,7.0,7.0,0.0,1.7142857142857142,5,144,144,282139.2
bengaluru-10249577,bengaluru,bengaluru,"696716","10249577",SuperYou Pro Fermented Yeast Protein Powder Chocolate Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/0b3c511b-e8de-47de-adc6-0d102857934d.png,0.34,73.45,73.45,71.75,75,Critical,0.00555665,WATCH,"Inventory moderate (backend 7.3d, frontend 5d), 4 open PO(s). Monitor; plan PO before DOI drops below 5d.",4.952830188679245,7.264150943396227,8.320754716981133,110,15.142857142857142,15.142857142857142,6.107656756241662,9.351497559044729,4,126,126,96931.8
bengaluru-10291036,bengaluru,bengaluru,"757418","10291036",SuperYou Pro Assorted Yeast Protein Powder Sachets(Box) 8 x 36 g - Rs 1099.0,"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772003663615-40.png,0.33,82.49,78.53,71.75,125,Critical,0.00529205,BE_LOW_PO_OPEN,Frontend OK (8.2d) but backend low (0d); open PO of 264 units (17.3d). Ensure PO is fulfilled before frontend runs out. OSA falling (82% -> 72%).,8.177570093457943,0.0,17.271028037383175,0,15.285714285714286,15.285714285714288,0.0,10.971028037383176,5,264,264,203095.2
jaipur-10252336,jaipur,jaipur,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.3,74.42,72.09,69.77,64,Critical,0.00522832,WATCH,"Inventory moderate (backend 51.4d, frontend 7.9d), 4 open PO(s). Monitor; plan PO before DOI drops below 5d.",7.871142191142192,51.37997339810316,5.903356643356644,170,3.308682133460895,8.130967329242578,152.56426767676768,222.37957702020202,4,48,48,97406.4
bhopal-10249574,bhopal,bhopal,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.17,23.81,47.62,47.62,3,Critical,0.00517668,STOCK_TRANSFER,Stock-transfer issue: backend has 82 units (113.2d) but darkstores hold 3 units (4.1d). Flag to Blinkit to push stock from warehouse to darkstores. OSA recovering (24% -> 48%).,4.05283453525641,113.22088675213676,0.0,82,0.7242479930360769,0.7402226698135357,113.22088675213676,117.36311431623933,0,0,0,0.0
noida-10249578,delhi,noida,"696717","10249578",SuperYou Pro Fermented Yeast Protein Powder Coffee Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/9b35537d-2637-423e-b63c-8d14c11d9875.png,0.3,62.05,61.54,70.26,173,Critical,0.00515333,WATCH,"Inventory moderate (backend 5.6d, frontend 22.6d), 1 open PO(s). Monitor; plan PO before DOI drops below 5d.",22.595978529436824,5.565565614630153,3.1347022237369004,30,5.390287722264789,7.656229615133725,7.874021199388845,65.20377992105932,1,24,24,18463.2
noida-10298083,delhi,noida,"767792","10298083",SuperYou Pro Fermented Yeast Protein Powder (Cold Coffee)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774593406383-65.png,0.12,32.31,30.77,29.23,59,Critical,0.00497269,BE_LOW_PO_OPEN,Frontend OK (16.3d) but backend low (0.3d); open PO of 80 units (22.2d). Ensure PO is fulfilled before frontend runs out.,16.343364197530867,0.3340478339350181,22.160493827160497,1,2.9935832489023975,3.6100278551532026,2.203125,27.465625,2,80,80,83944.0
mumbai-10249578,mumbai,mumbai,"696717","10249578",SuperYou Pro Fermented Yeast Protein Powder Coffee Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/9b35537d-2637-423e-b63c-8d14c11d9875.png,0.28,71.85,69.63,69.63,242,Critical,0.00483581,WATCH,"Inventory moderate (backend 8.1d, frontend 26.1d), 4 open PO(s). Monitor; plan PO before DOI drops below 5d.",26.061538461538458,8.076923076923077,10.338461538461537,75,9.285714285714286,9.285714285714286,8.310129219479064,34.92475739373572,4,96,96,73852.8
kolkata-10252336,kolkata,kolkata,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.24,70.97,65.59,65.59,104,Critical,0.00467599,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 25d, frontend 28d) yet OSA is 66%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",27.999999999999996,25.038461538461533,22.615384615384613,93,3.714285714285715,3.714285714285715,206.12785572219528,252.79072192657097,3,84,84,170461.2
noida-10249576,ghaziabad,noida,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.38,81.08,81.08,78.38,93,Critical,0.00464172,BE_LOW_PO_OPEN,Frontend OK (13.4d) but backend low (0.2d); open PO of 24 units (3.5d). Ensure PO is fulfilled before frontend runs out.,13.381864308379917,0.17713699587058207,3.45338433764643,1,5.645348082625322,6.94970430553253,1.8852437417654806,16.565824467144623,2,24,24,47023.2
ahmedabad-10249574,udaipur,ahmedabad,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.11,50.0,37.5,25.0,27,Critical,0.00463262,LOW_STOCK_PO_OK,Backend 0d / frontend 1.7d - both low. Open PO of 444 units (28.1d cover) is sufficient. Expedite PO fulfilment. OSA falling (50% -> 25%).,1.7066784369938612,0.0,28.06537874167683,0,15.490859851049422,15.82020339318151,0.0,10.184807692307695,5,444,444,901009.2
mumbai-10249576,mumbai,mumbai,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.13,30.37,33.33,39.26,41,Critical,0.00434687,WATCH,"Inventory moderate (backend 14d, frontend 8d), 3 open PO(s). Monitor; plan PO before DOI drops below 5d.",7.972222222222221,13.999999999999998,9.333333333333332,72,5.142857142857143,5.142857142857143,11.86111111111111,19.833333333333332,3,48,48,94046.4
mumbai-10298083,mumbai,mumbai,"767792","10298083",SuperYou Pro Fermented Yeast Protein Powder (Cold Coffee)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774593406383-65.png,0.13,52.59,46.67,45.19,80,Critical,0.00420136,BE_LOW_PO_OPEN,Frontend OK (16d) but backend low (1d); open PO of 100 units (20d). Ensure PO is fulfilled before frontend runs out.,15.999999999999996,1.0,19.999999999999996,5,5.0,5.000000000000001,8.0,18.628571428571426,4,100,100,104930.0
nagpur-10252336,nagpur,nagpur,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.13,50.0,50.0,44.44,15,Critical,0.00411822,LOW_STOCK_PO_OK,Backend 2.8d / frontend 2.2d - both low. Open PO of 156 units (23.1d cover) is sufficient. Expedite PO fulfilment.,2.22059132996633,2.8326558265582653,23.094149831649833,22,7.766563023200192,6.754957473524604,2.8326558265582653,4.764012071938901,3,156,156,316570.8
faridabad-10252336,faridabad,faridabad,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.15,57.14,52.38,52.38,42,Critical,0.00411797,LOW_STOCK_PO_OK,Backend 2.7d / frontend 2.2d - both low. Open PO of 192 units (10.1d cover) is sufficient. Expedite PO fulfilment.,2.1994836334652845,2.6715705400380982,10.054782324412729,46,17.218336297174474,19.095391009493003,2.6715705400380982,5.110830598333753,3,192,192,389625.6
guwahati-10249574,guwahati,guwahati,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.15,52.63,52.63,52.63,32,Critical,0.00409635,WATCH,"Inventory moderate (backend 9.5d, frontend 18.5d), 0 open PO(s). Monitor; plan PO before DOI drops below 5d.",18.527243589743588,9.50128656554713,0.0,19,1.9997291807718347,1.7271862295649167,40.10222509861933,48.84187006903353,0,0,0,0.0
mohali-10249574,mohali,mohali,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.09,28.57,21.43,21.43,0,Critical,0.00388251,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
